activation_time_s,mean_mcherry_intensity,region,point_idx,power_density_nW,experiment_time_s
15,371.8759766,dark,30,3.146126245437886,5638.2
16,374.4760742,dark,30,3.146126245437886,5639.2
17,364.9008789,dark,30,3.146126245437886,5640.2
18,370.0463867,dark,30,3.146126245437886,5641.2
19,380.6948242,dark,30,3.146126245437886,5642.2
0,860.3108079,activated,30,3.146126245437886,5623.2
1,1108.70124,activated,30,3.146126245437886,5624.2
2,1313.7490699999998,activated,30,3.146126245437886,5625.2
3,1394.555346,activated,30,3.146126245437886,5626.2
4,1433.7921390000001,activated,30,3.146126245437886,5627.2
5,1462.927291,activated,30,3.146126245437886,5628.2
6,1479.771214,activated,30,3.146126245437886,5629.2
7,1487.02449,activated,30,3.146126245437886,5630.2
8,1494.645943,activated,30,3.146126245437886,5631.2
9,1488.869968,activated,30,3.146126245437886,5632.2
10,1497.845833,activated,30,3.146126245437886,5633.2
11,1502.795233,activated,30,3.146126245437886,5634.2
12,1500.963898,activated,30,3.146126245437886,5635.2
13,1499.400708,activated,30,3.146126245437886,5636.2
14,1498.314042,activated,30,3.146126245437886,5637.2
15,1509.913984,activated,30,3.146126245437886,5638.2
16,1501.4304,activated,30,3.146126245437886,5639.2
17,1497.502029,activated,30,3.146126245437886,5640.2
18,1502.2916189999999,activated,30,3.146126245437886,5641.2
19,1500.027979,activated,30,3.146126245437886,5642.2
0,883.0,preactivation,30,3.146126245437886,5623.2
0,349.1713867,dark,31,3.146126245437886,5785.2
1,363.0629883,dark,31,3.146126245437886,5786.2
2,369.3911133,dark,31,3.146126245437886,5787.2
3,388.1967773,dark,31,3.146126245437886,5788.2
4,404.9755859,dark,31,3.146126245437886,5789.2
5,408.5507813,dark,31,3.146126245437886,5790.2
6,421.51855470000004,dark,31,3.146126245437886,5791.2
7,427.37011720000004,dark,31,3.146126245437886,5792.2
8,426.38623049999995,dark,31,3.146126245437886,5793.2
9,430.58251950000005,dark,31,3.146126245437886,5794.2
10,436.30908200000005,dark,31,3.146126245437886,5795.2
11,432.2490234,dark,31,3.146126245437886,5796.2
12,448.6772461,dark,31,3.146126245437886,5797.2
13,443.16357419999997,dark,31,3.146126245437886,5798.2
14,441.3686523,dark,31,3.146126245437886,5799.2
15,441.25,dark,31,3.146126245437886,5800.2
16,441.81982419999997,dark,31,3.146126245437886,5801.2
17,453.015625,dark,31,3.146126245437886,5802.2
18,441.99169919999997,dark,31,3.146126245437886,5803.2
19,432.80761720000004,dark,31,3.146126245437886,5804.2
0,896.0365082999999,activated,31,3.146126245437886,5785.2
1,1164.720208,activated,31,3.146126245437886,5786.2
2,1364.452161,activated,31,3.146126245437886,5787.2
3,1469.852068,activated,31,3.146126245437886,5788.2
4,1517.68914,activated,31,3.146126245437886,5789.2
5,1538.776242,activated,31,3.146126245437886,5790.2
6,1555.1816820000001,activated,31,3.146126245437886,5791.2
7,1569.082434,activated,31,3.146126245437886,5792.2
8,1577.883206,activated,31,3.146126245437886,5793.2
9,1583.70308,activated,31,3.146126245437886,5794.2
10,1587.251139,activated,31,3.146126245437886,5795.2
11,1597.343415,activated,31,3.146126245437886,5796.2
12,1597.043586,activated,31,3.146126245437886,5797.2
13,1597.904079,activated,31,3.146126245437886,5798.2
14,1589.819677,activated,31,3.146126245437886,5799.2
15,1595.3366210000002,activated,31,3.146126245437886,5800.2
16,1593.492937,activated,31,3.146126245437886,5801.2
17,1598.725288,activated,31,3.146126245437886,5802.2
18,1592.38282,activated,31,3.146126245437886,5803.2
19,1592.291346,activated,31,3.146126245437886,5804.2
0,880.0,preactivation,31,3.146126245437886,5785.2
0,508.1572266,dark,32,0.030906878975006543,5954.4
1,498.42773439999996,dark,32,0.030906878975006543,5955.4
2,510.9765625,dark,32,0.030906878975006543,5956.4
3,514.5986328,dark,32,0.030906878975006543,5957.4
4,505.15625,dark,32,0.030906878975006543,5958.4
5,510.86669919999997,dark,32,0.030906878975006543,5959.4
6,504.3959961,dark,32,0.030906878975006543,5960.4
7,508.6875,dark,32,0.030906878975006543,5961.4
8,527.4267578,dark,32,0.030906878975006543,5962.4
9,505.10595700000005,dark,32,0.030906878975006543,5963.4
10,511.18798830000003,dark,32,0.030906878975006543,5964.4
11,506.57226560000004,dark,32,0.030906878975006543,5965.4
12,512.7553711,dark,32,0.030906878975006543,5966.4
13,516.0380859,dark,32,0.030906878975006543,5967.4
14,509.54101560000004,dark,32,0.030906878975006543,5968.4
15,507.31591799999995,dark,32,0.030906878975006543,5969.4
16,517.2353516,dark,32,0.030906878975006543,5970.4
17,519.9223633,dark,32,0.030906878975006543,5971.4
18,516.5742188,dark,32,0.030906878975006543,5972.4
19,518.5249023,dark,32,0.030906878975006543,5973.4
20,520.5224609,dark,32,0.030906878975006543,5974.4
21,514.7543945,dark,32,0.030906878975006543,5975.4
22,509.5039063,dark,32,0.030906878975006543,5976.4
23,518.7895508,dark,32,0.030906878975006543,5977.4
24,514.2705078,dark,32,0.030906878975006543,5978.4
25,514.2802734,dark,32,0.030906878975006543,5979.4
26,516.0888672,dark,32,0.030906878975006543,5980.4
27,518.8442383,dark,32,0.030906878975006543,5981.4
28,518.7729492,dark,32,0.030906878975006543,5982.4
29,522.0429688,dark,32,0.030906878975006543,5983.4
30,502.69042970000004,dark,32,0.030906878975006543,5984.4
31,522.9550781,dark,32,0.030906878975006543,5985.4
32,515.2958984,dark,32,0.030906878975006543,5986.4
33,509.5297852,dark,32,0.030906878975006543,5987.4
34,502.4077148,dark,32,0.030906878975006543,5988.4
35,519.3847656,dark,32,0.030906878975006543,5989.4
36,515.3852539,dark,32,0.030906878975006543,5990.4
37,521.8676758,dark,32,0.030906878975006543,5991.4
38,515.7294922,dark,32,0.030906878975006543,5992.4
39,519.2456055,dark,32,0.030906878975006543,5993.4
0,1263.061137,activated,32,0.030906878975006543,5954.4
1,1271.258513,activated,32,0.030906878975006543,5955.4
2,1293.8854529999999,activated,32,0.030906878975006543,5956.4
3,1301.9490119999998,activated,32,0.030906878975006543,5957.4
4,1309.089285,activated,32,0.030906878975006543,5958.4
5,1319.140895,activated,32,0.030906878975006543,5959.4
6,1318.391343,activated,32,0.030906878975006543,5960.4
7,1334.190269,activated,32,0.030906878975006543,5961.4
8,1345.239098,activated,32,0.030906878975006543,5962.4
9,1341.809057,activated,32,0.030906878975006543,5963.4
10,1350.143647,activated,32,0.030906878975006543,5964.4
11,1349.815165,activated,32,0.030906878975006543,5965.4
12,1358.551526,activated,32,0.030906878975006543,5966.4
13,1360.2250589999999,activated,32,0.030906878975006543,5967.4
14,1362.2802279999999,activated,32,0.030906878975006543,5968.4
15,1365.823944,activated,32,0.030906878975006543,5969.4
16,1367.1199869999998,activated,32,0.030906878975006543,5970.4
17,1375.040189,activated,32,0.030906878975006543,5971.4
18,1378.64675,activated,32,0.030906878975006543,5972.4
19,1376.210892,activated,32,0.030906878975006543,5973.4
20,1378.185717,activated,32,0.030906878975006543,5974.4
21,1359.659518,activated,32,0.030906878975006543,5975.4
22,1368.164485,activated,32,0.030906878975006543,5976.4
23,1377.041757,activated,32,0.030906878975006543,5977.4
24,1370.40202,activated,32,0.030906878975006543,5978.4
25,1373.358806,activated,32,0.030906878975006543,5979.4
26,1374.280216,activated,32,0.030906878975006543,5980.4
27,1375.217482,activated,32,0.030906878975006543,5981.4
28,1372.046529,activated,32,0.030906878975006543,5982.4
29,1375.562052,activated,32,0.030906878975006543,5983.4
30,1366.2448689999999,activated,32,0.030906878975006543,5984.4
31,1375.199001,activated,32,0.030906878975006543,5985.4
32,1367.227642,activated,32,0.030906878975006543,5986.4
33,1362.145336,activated,32,0.030906878975006543,5987.4
34,1360.118182,activated,32,0.030906878975006543,5988.4
35,1366.603333,activated,32,0.030906878975006543,5989.4
36,1358.33578,activated,32,0.030906878975006543,5990.4
37,1367.3534650000001,activated,32,0.030906878975006543,5991.4
38,1359.940709,activated,32,0.030906878975006543,5992.4
39,1367.3453710000001,activated,32,0.030906878975006543,5993.4
0,1228.0,preactivation,32,0.030906878975006543,5954.4
0,837.8167641,dark,33,1.3859586984307867e-05,6426.0
1,874.8499025,dark,33,1.3859586984307867e-05,6427.0
2,843.1851852,dark,33,1.3859586984307867e-05,6428.0
3,837.4100065,dark,33,1.3859586984307867e-05,6429.0
4,836.4548407999999,dark,33,1.3859586984307867e-05,6430.0
5,833.8063678,dark,33,1.3859586984307867e-05,6431.0
6,843.9850552000001,dark,33,1.3859586984307867e-05,6432.0
7,831.7394412000001,dark,33,1.3859586984307867e-05,6433.0
8,836.1364522000001,dark,33,1.3859586984307867e-05,6434.0
9,825.0194932,dark,33,1.3859586984307867e-05,6435.0
10,826.7024042,dark,33,1.3859586984307867e-05,6436.0
11,848.0396360999999,dark,33,1.3859586984307867e-05,6437.0
12,827.4619882999999,dark,33,1.3859586984307867e-05,6438.0
13,827.202729,dark,33,1.3859586984307867e-05,6439.0
14,821.1364522000001,dark,33,1.3859586984307867e-05,6440.0
15,822.6276803,dark,33,1.3859586984307867e-05,6441.0
16,813.4658869,dark,33,1.3859586984307867e-05,6442.0
17,818.3671214999999,dark,33,1.3859586984307867e-05,6443.0
18,826.0721248,dark,33,1.3859586984307867e-05,6444.0
19,815.4307992,dark,33,1.3859586984307867e-05,6445.0
20,813.5880442000001,dark,33,1.3859586984307867e-05,6446.0
21,816.128655,dark,33,1.3859586984307867e-05,6447.0
22,804.3729695000001,dark,33,1.3859586984307867e-05,6448.0
23,823.2592592999999,dark,33,1.3859586984307867e-05,6449.0
24,819.1234568,dark,33,1.3859586984307867e-05,6450.0
25,832.8745938999999,dark,33,1.3859586984307867e-05,6451.0
26,828.3118908,dark,33,1.3859586984307867e-05,6452.0
27,810.6978558,dark,33,1.3859586984307867e-05,6453.0
28,808.6725146000001,dark,33,1.3859586984307867e-05,6454.0
29,818.9291747999999,dark,33,1.3859586984307867e-05,6455.0
30,801.2404159,dark,33,1.3859586984307867e-05,6456.0
31,812.5048732999999,dark,33,1.3859586984307867e-05,6457.0
32,808.8538012,dark,33,1.3859586984307867e-05,6458.0
33,813.6790123,dark,33,1.3859586984307867e-05,6459.0
34,816.9460688999999,dark,33,1.3859586984307867e-05,6460.0
35,814.502924,dark,33,1.3859586984307867e-05,6461.0
36,817.7011046,dark,33,1.3859586984307867e-05,6462.0
37,814.1182586,dark,33,1.3859586984307867e-05,6463.0
38,810.6790123,dark,33,1.3859586984307867e-05,6464.0
39,802.4873294,dark,33,1.3859586984307867e-05,6465.0
40,827.5471085,dark,33,1.3859586984307867e-05,6466.0
41,805.3073423999999,dark,33,1.3859586984307867e-05,6467.0
42,788.3391813,dark,33,1.3859586984307867e-05,6468.0
43,821.1851852000001,dark,33,1.3859586984307867e-05,6469.0
44,801.814165,dark,33,1.3859586984307867e-05,6470.0
0,1251.993544,activated,33,1.3859586984307867e-05,6426.0
1,1269.610282,activated,33,1.3859586984307867e-05,6427.0
2,1256.3174789999998,activated,33,1.3859586984307867e-05,6428.0
3,1250.3662669999999,activated,33,1.3859586984307867e-05,6429.0
4,1245.227364,activated,33,1.3859586984307867e-05,6430.0
5,1241.386478,activated,33,1.3859586984307867e-05,6431.0
6,1243.3868439999999,activated,33,1.3859586984307867e-05,6432.0
7,1232.589178,activated,33,1.3859586984307867e-05,6433.0
8,1234.819444,activated,33,1.3859586984307867e-05,6434.0
9,1226.867048,activated,33,1.3859586984307867e-05,6435.0
10,1226.982454,activated,33,1.3859586984307867e-05,6436.0
11,1236.818568,activated,33,1.3859586984307867e-05,6437.0
12,1225.944756,activated,33,1.3859586984307867e-05,6438.0
13,1220.374599,activated,33,1.3859586984307867e-05,6439.0
14,1219.064604,activated,33,1.3859586984307867e-05,6440.0
15,1212.125921,activated,33,1.3859586984307867e-05,6441.0
16,1213.8162630000002,activated,33,1.3859586984307867e-05,6442.0
17,1209.968665,activated,33,1.3859586984307867e-05,6443.0
18,1214.854791,activated,33,1.3859586984307867e-05,6444.0
19,1206.7378410000001,activated,33,1.3859586984307867e-05,6445.0
20,1201.5392630000001,activated,33,1.3859586984307867e-05,6446.0
21,1206.5926029999998,activated,33,1.3859586984307867e-05,6447.0
22,1197.1150289999998,activated,33,1.3859586984307867e-05,6448.0
23,1206.677197,activated,33,1.3859586984307867e-05,6449.0
24,1202.0686560000001,activated,33,1.3859586984307867e-05,6450.0
25,1209.887886,activated,33,1.3859586984307867e-05,6451.0
26,1207.588603,activated,33,1.3859586984307867e-05,6452.0
27,1195.048225,activated,33,1.3859586984307867e-05,6453.0
28,1198.765948,activated,33,1.3859586984307867e-05,6454.0
29,1195.70265,activated,33,1.3859586984307867e-05,6455.0
30,1199.941562,activated,33,1.3859586984307867e-05,6456.0
31,1195.838366,activated,33,1.3859586984307867e-05,6457.0
32,1193.604215,activated,33,1.3859586984307867e-05,6458.0
33,1190.288385,activated,33,1.3859586984307867e-05,6459.0
34,1193.021343,activated,33,1.3859586984307867e-05,6460.0
35,1189.366726,activated,33,1.3859586984307867e-05,6461.0
36,1184.007972,activated,33,1.3859586984307867e-05,6462.0
37,1185.613749,activated,33,1.3859586984307867e-05,6463.0
38,1181.439225,activated,33,1.3859586984307867e-05,6464.0
39,1176.373977,activated,33,1.3859586984307867e-05,6465.0
40,1186.352443,activated,33,1.3859586984307867e-05,6466.0
41,1171.6861210000002,activated,33,1.3859586984307867e-05,6467.0
42,1158.618904,activated,33,1.3859586984307867e-05,6468.0
43,1183.699103,activated,33,1.3859586984307867e-05,6469.0
44,1165.544889,activated,33,1.3859586984307867e-05,6470.0
0,1250.0,preactivation,33,1.3859586984307867e-05,6426.0
0,461.05761720000004,dark,34,1.3859586984307867e-05,6645.6
1,472.25048830000003,dark,34,1.3859586984307867e-05,6646.6
2,486.9868164,dark,34,1.3859586984307867e-05,6647.6
3,470.00488279999996,dark,34,1.3859586984307867e-05,6648.6
4,467.69091799999995,dark,34,1.3859586984307867e-05,6649.6
5,476.64550779999996,dark,34,1.3859586984307867e-05,6650.6
6,482.55175779999996,dark,34,1.3859586984307867e-05,6651.6
7,465.95654299999995,dark,34,1.3859586984307867e-05,6652.6
8,481.2109375,dark,34,1.3859586984307867e-05,6653.6
9,468.9462891,dark,34,1.3859586984307867e-05,6654.6
10,488.89648439999996,dark,34,1.3859586984307867e-05,6655.6
11,469.91894529999996,dark,34,1.3859586984307867e-05,6656.6
12,461.12548830000003,dark,34,1.3859586984307867e-05,6657.6
13,458.0288086,dark,34,1.3859586984307867e-05,6658.6
14,459.2485352,dark,34,1.3859586984307867e-05,6659.6
15,462.77685549999995,dark,34,1.3859586984307867e-05,6660.6
16,471.7202148,dark,34,1.3859586984307867e-05,6661.6
17,470.65576169999997,dark,34,1.3859586984307867e-05,6662.6
18,451.92675779999996,dark,34,1.3859586984307867e-05,6663.6
19,465.671875,dark,34,1.3859586984307867e-05,6664.6
20,447.96435549999995,dark,34,1.3859586984307867e-05,6665.6
21,464.0166016,dark,34,1.3859586984307867e-05,6666.6
22,457.99804689999996,dark,34,1.3859586984307867e-05,6667.6
23,462.2016602,dark,34,1.3859586984307867e-05,6668.6
24,454.61669919999997,dark,34,1.3859586984307867e-05,6669.6
25,455.5874023,dark,34,1.3859586984307867e-05,6670.6
26,447.3134766,dark,34,1.3859586984307867e-05,6671.6
27,450.9853516,dark,34,1.3859586984307867e-05,6672.6
28,447.6342773,dark,34,1.3859586984307867e-05,6673.6
29,437.9365234,dark,34,1.3859586984307867e-05,6674.6
30,440.5571289,dark,34,1.3859586984307867e-05,6675.6
31,454.81738279999996,dark,34,1.3859586984307867e-05,6676.6
32,445.07373049999995,dark,34,1.3859586984307867e-05,6677.6
33,441.4882813,dark,34,1.3859586984307867e-05,6678.6
34,445.66845700000005,dark,34,1.3859586984307867e-05,6679.6
35,439.62841799999995,dark,34,1.3859586984307867e-05,6680.6
36,447.96826169999997,dark,34,1.3859586984307867e-05,6681.6
37,446.86279299999995,dark,34,1.3859586984307867e-05,6682.6
38,448.7709961,dark,34,1.3859586984307867e-05,6683.6
39,437.35498049999995,dark,34,1.3859586984307867e-05,6684.6
40,435.2368164,dark,34,1.3859586984307867e-05,6685.6
41,428.69335939999996,dark,34,1.3859586984307867e-05,6686.6
42,442.8374023,dark,34,1.3859586984307867e-05,6687.6
43,426.92382810000004,dark,34,1.3859586984307867e-05,6688.6
44,433.9311523,dark,34,1.3859586984307867e-05,6689.6
45,421.6352539,dark,34,1.3859586984307867e-05,6690.6
46,432.9619141,dark,34,1.3859586984307867e-05,6691.6
47,434.21533200000005,dark,34,1.3859586984307867e-05,6692.6
48,440.0898438,dark,34,1.3859586984307867e-05,6693.6
49,434.890625,dark,34,1.3859586984307867e-05,6694.6
0,1361.689918,activated,34,1.3859586984307867e-05,6645.6
1,1360.881424,activated,34,1.3859586984307867e-05,6646.6
2,1370.8870029999998,activated,34,1.3859586984307867e-05,6647.6
3,1360.68374,activated,34,1.3859586984307867e-05,6648.6
4,1355.66645,activated,34,1.3859586984307867e-05,6649.6
5,1351.0257789999998,activated,34,1.3859586984307867e-05,6650.6
6,1359.901861,activated,34,1.3859586984307867e-05,6651.6
7,1346.371173,activated,34,1.3859586984307867e-05,6652.6
8,1349.442436,activated,34,1.3859586984307867e-05,6653.6
9,1350.277923,activated,34,1.3859586984307867e-05,6654.6
10,1345.983023,activated,34,1.3859586984307867e-05,6655.6
11,1350.087294,activated,34,1.3859586984307867e-05,6656.6
12,1335.8606439999999,activated,34,1.3859586984307867e-05,6657.6
13,1324.754167,activated,34,1.3859586984307867e-05,6658.6
14,1323.421192,activated,34,1.3859586984307867e-05,6659.6
15,1320.439667,activated,34,1.3859586984307867e-05,6660.6
16,1323.849961,activated,34,1.3859586984307867e-05,6661.6
17,1315.321723,activated,34,1.3859586984307867e-05,6662.6
18,1299.853079,activated,34,1.3859586984307867e-05,6663.6
19,1309.431236,activated,34,1.3859586984307867e-05,6664.6
20,1287.839109,activated,34,1.3859586984307867e-05,6665.6
21,1299.894603,activated,34,1.3859586984307867e-05,6666.6
22,1290.1602289999998,activated,34,1.3859586984307867e-05,6667.6
23,1290.945162,activated,34,1.3859586984307867e-05,6668.6
24,1285.746109,activated,34,1.3859586984307867e-05,6669.6
25,1290.978018,activated,34,1.3859586984307867e-05,6670.6
26,1274.852283,activated,34,1.3859586984307867e-05,6671.6
27,1284.6700210000001,activated,34,1.3859586984307867e-05,6672.6
28,1272.153825,activated,34,1.3859586984307867e-05,6673.6
29,1255.679124,activated,34,1.3859586984307867e-05,6674.6
30,1259.772915,activated,34,1.3859586984307867e-05,6675.6
31,1270.9543820000001,activated,34,1.3859586984307867e-05,6676.6
32,1261.464319,activated,34,1.3859586984307867e-05,6677.6
33,1250.916986,activated,34,1.3859586984307867e-05,6678.6
34,1256.8176970000002,activated,34,1.3859586984307867e-05,6679.6
35,1255.85471,activated,34,1.3859586984307867e-05,6680.6
36,1252.750916,activated,34,1.3859586984307867e-05,6681.6
37,1251.58084,activated,34,1.3859586984307867e-05,6682.6
38,1250.123372,activated,34,1.3859586984307867e-05,6683.6
39,1241.043667,activated,34,1.3859586984307867e-05,6684.6
40,1233.119558,activated,34,1.3859586984307867e-05,6685.6
41,1230.92901,activated,34,1.3859586984307867e-05,6686.6
42,1233.5346710000001,activated,34,1.3859586984307867e-05,6687.6
43,1224.691567,activated,34,1.3859586984307867e-05,6688.6
44,1225.513856,activated,34,1.3859586984307867e-05,6689.6
45,1213.0326300000002,activated,34,1.3859586984307867e-05,6690.6
46,1221.463297,activated,34,1.3859586984307867e-05,6691.6
47,1212.317282,activated,34,1.3859586984307867e-05,6692.6
48,1221.492908,activated,34,1.3859586984307867e-05,6693.6
49,1221.071077,activated,34,1.3859586984307867e-05,6694.6
0,1377.0,preactivation,34,1.3859586984307867e-05,6645.6
0,327.79882810000004,dark,35,1.3859586984307867e-05,7034.4
1,334.4389648,dark,35,1.3859586984307867e-05,7035.4
2,327.730957,dark,35,1.3859586984307867e-05,7036.4
3,319.4165039,dark,35,1.3859586984307867e-05,7037.4
4,324.2670898,dark,35,1.3859586984307867e-05,7038.4
5,313.8422852,dark,35,1.3859586984307867e-05,7039.4
6,321.59570310000004,dark,35,1.3859586984307867e-05,7040.4
7,326.8920898,dark,35,1.3859586984307867e-05,7041.4
8,319.3383789,dark,35,1.3859586984307867e-05,7042.4
9,321.57226560000004,dark,35,1.3859586984307867e-05,7043.4
10,327.0087891,dark,35,1.3859586984307867e-05,7044.4
11,322.68164060000004,dark,35,1.3859586984307867e-05,7045.4
12,325.4072266,dark,35,1.3859586984307867e-05,7046.4
13,321.5766602,dark,35,1.3859586984307867e-05,7047.4
14,322.8188477,dark,35,1.3859586984307867e-05,7048.4
15,316.29101560000004,dark,35,1.3859586984307867e-05,7049.4
16,324.7744141,dark,35,1.3859586984307867e-05,7050.4
17,311.4624023,dark,35,1.3859586984307867e-05,7051.4
18,316.637207,dark,35,1.3859586984307867e-05,7052.4
19,327.921875,dark,35,1.3859586984307867e-05,7053.4
20,316.940918,dark,35,1.3859586984307867e-05,7054.4
21,323.918457,dark,35,1.3859586984307867e-05,7055.4
22,316.34179689999996,dark,35,1.3859586984307867e-05,7056.4
23,324.4272461,dark,35,1.3859586984307867e-05,7057.4
24,315.1821289,dark,35,1.3859586984307867e-05,7058.4
25,330.0786133,dark,35,1.3859586984307867e-05,7059.4
26,319.0952148,dark,35,1.3859586984307867e-05,7060.4
27,322.456543,dark,35,1.3859586984307867e-05,7061.4
28,319.5517578,dark,35,1.3859586984307867e-05,7062.4
29,322.2797852,dark,35,1.3859586984307867e-05,7063.4
30,318.6489258,dark,35,1.3859586984307867e-05,7064.4
31,314.465332,dark,35,1.3859586984307867e-05,7065.4
32,320.1396484,dark,35,1.3859586984307867e-05,7066.4
33,314.9130859,dark,35,1.3859586984307867e-05,7067.4
34,313.77539060000004,dark,35,1.3859586984307867e-05,7068.4
35,317.7939453,dark,35,1.3859586984307867e-05,7069.4
36,322.5200195,dark,35,1.3859586984307867e-05,7070.4
37,314.7670898,dark,35,1.3859586984307867e-05,7071.4
38,325.2397461,dark,35,1.3859586984307867e-05,7072.4
39,311.10742189999996,dark,35,1.3859586984307867e-05,7073.4
40,322.79101560000004,dark,35,1.3859586984307867e-05,7074.4
41,328.83007810000004,dark,35,1.3859586984307867e-05,7075.4
42,326.5537109,dark,35,1.3859586984307867e-05,7076.4
43,312.5708008,dark,35,1.3859586984307867e-05,7077.4
44,326.2895508,dark,35,1.3859586984307867e-05,7078.4
45,318.3618164,dark,35,1.3859586984307867e-05,7079.4
0,1104.157181,activated,35,1.3859586984307867e-05,7034.4
1,1104.940192,activated,35,1.3859586984307867e-05,7035.4
2,1094.772625,activated,35,1.3859586984307867e-05,7036.4
3,1083.1775539999999,activated,35,1.3859586984307867e-05,7037.4
4,1084.784933,activated,35,1.3859586984307867e-05,7038.4
5,1076.418469,activated,35,1.3859586984307867e-05,7039.4
6,1074.19539,activated,35,1.3859586984307867e-05,7040.4
7,1069.792783,activated,35,1.3859586984307867e-05,7041.4
8,1065.804041,activated,35,1.3859586984307867e-05,7042.4
9,1064.7254619999999,activated,35,1.3859586984307867e-05,7043.4
10,1067.19989,activated,35,1.3859586984307867e-05,7044.4
11,1065.099173,activated,35,1.3859586984307867e-05,7045.4
12,1060.741237,activated,35,1.3859586984307867e-05,7046.4
13,1058.668697,activated,35,1.3859586984307867e-05,7047.4
14,1059.421703,activated,35,1.3859586984307867e-05,7048.4
15,1057.561553,activated,35,1.3859586984307867e-05,7049.4
16,1059.1136060000001,activated,35,1.3859586984307867e-05,7050.4
17,1051.179934,activated,35,1.3859586984307867e-05,7051.4
18,1052.681923,activated,35,1.3859586984307867e-05,7052.4
19,1053.490847,activated,35,1.3859586984307867e-05,7053.4
20,1049.797898,activated,35,1.3859586984307867e-05,7054.4
21,1051.821093,activated,35,1.3859586984307867e-05,7055.4
22,1045.277865,activated,35,1.3859586984307867e-05,7056.4
23,1044.1904550000002,activated,35,1.3859586984307867e-05,7057.4
24,1035.100729,activated,35,1.3859586984307867e-05,7058.4
25,1038.406398,activated,35,1.3859586984307867e-05,7059.4
26,1032.9088570000001,activated,35,1.3859586984307867e-05,7060.4
27,1030.942549,activated,35,1.3859586984307867e-05,7061.4
28,1028.495364,activated,35,1.3859586984307867e-05,7062.4
29,1020.936685,activated,35,1.3859586984307867e-05,7063.4
30,1015.4943939999999,activated,35,1.3859586984307867e-05,7064.4
31,1011.6718960000001,activated,35,1.3859586984307867e-05,7065.4
32,1015.3064529999999,activated,35,1.3859586984307867e-05,7066.4
33,1005.099225,activated,35,1.3859586984307867e-05,7067.4
34,1003.313833,activated,35,1.3859586984307867e-05,7068.4
35,1005.007885,activated,35,1.3859586984307867e-05,7069.4
36,1007.3579589999999,activated,35,1.3859586984307867e-05,7070.4
37,998.1630679,activated,35,1.3859586984307867e-05,7071.4
38,1002.608099,activated,35,1.3859586984307867e-05,7072.4
39,1000.9674859999999,activated,35,1.3859586984307867e-05,7073.4
40,1006.455035,activated,35,1.3859586984307867e-05,7074.4
41,1007.3337240000001,activated,35,1.3859586984307867e-05,7075.4
42,1012.808471,activated,35,1.3859586984307867e-05,7076.4
43,1006.0732310000001,activated,35,1.3859586984307867e-05,7077.4
44,1005.905373,activated,35,1.3859586984307867e-05,7078.4
45,1006.867942,activated,35,1.3859586984307867e-05,7079.4
0,1144.0,preactivation,35,1.3859586984307867e-05,7034.4
