activation_time_s,mean_mcherry_intensity,region,point_idx,power_density_nW,experiment_time_s,mch_median_sub
6,1074.19539,activated,35,1.3859586984307867e-05,7040.4,-77.40921485537615
7,1069.792783,activated,35,1.3859586984307867e-05,7041.4,-79.62735978772366
8,1065.804041,activated,35,1.3859586984307867e-05,7042.4,-81.4603699452914
9,1064.725462,activated,35,1.3859586984307867e-05,7043.4,-83.16962338906183
10,1067.19989,activated,35,1.3859586984307867e-05,7044.4,-82.82258695971632
11,1065.099173,activated,35,1.3859586984307867e-05,7045.4,-80.7773968498218
12,1060.741237,activated,35,1.3859586984307867e-05,7046.4,-86.17942911093951
13,1058.668697,activated,35,1.3859586984307867e-05,7047.4,-86.9180573266317
14,1059.421703,activated,35,1.3859586984307867e-05,7048.4,-85.73188238999478
15,1057.561553,activated,35,1.3859586984307867e-05,7049.4,-85.10651948558348
16,1059.113606,activated,35,1.3859586984307867e-05,7050.4,-84.44966071668887
17,1051.179934,activated,35,1.3859586984307867e-05,7051.4,-93.85496328405156
18,1052.681923,activated,35,1.3859586984307867e-05,7052.4,-88.93611795184643
19,1053.490847,activated,35,1.3859586984307867e-05,7053.4,-89.5800637022071
20,1049.797898,activated,35,1.3859586984307867e-05,7054.4,-89.33264335873241
21,1051.821093,activated,35,1.3859586984307867e-05,7055.4,-89.64048441978662
22,1045.277865,activated,35,1.3859586984307867e-05,7056.4,-96.18386300257703
23,1044.1904550000004,activated,35,1.3859586984307867e-05,7057.4,-95.24247815528838
24,1035.100729,activated,35,1.3859586984307867e-05,7058.4,-102.84068612472151
25,1038.406398,activated,35,1.3859586984307867e-05,7059.4,-99.70433460511094
26,1032.908857,activated,35,1.3859586984307867e-05,7060.4,-107.50851546254876
27,1030.942549,activated,35,1.3859586984307867e-05,7061.4,-107.02168630639903
28,1028.495364,activated,35,1.3859586984307867e-05,7062.4,-107.90437170810742
29,1020.936685,activated,35,1.3859586984307867e-05,7063.4,-114.72347687950935
30,1015.494394,activated,35,1.3859586984307867e-05,7064.4,-122.10897395600637
31,1011.671896,activated,35,1.3859586984307867e-05,7065.4,-123.89711359298246
32,1015.306453,activated,35,1.3859586984307867e-05,7066.4,-120.5872280455443
33,1005.099225,activated,35,1.3859586984307867e-05,7067.4,-131.00335323415072
34,1003.313833,activated,35,1.3859586984307867e-05,7068.4,-132.51741198717957
35,1005.007885,activated,35,1.3859586984307867e-05,7069.4,-127.30358036530993
36,1007.357959,activated,35,1.3859586984307867e-05,7070.4,-125.42889224443013
37,998.1630679,activated,35,1.3859586984307867e-05,7071.4,-136.85356937255983
38,1002.608099,activated,35,1.3859586984307867e-05,7072.4,-129.75861866727973
39,1000.967486,activated,35,1.3859586984307867e-05,7073.4,-132.05999811134348
40,1006.455035,activated,35,1.3859586984307867e-05,7074.4,-123.34756518424388
41,1007.333724,activated,35,1.3859586984307867e-05,7075.4,-123.12989638725924
42,1012.808471,activated,35,1.3859586984307867e-05,7076.4,-116.4261602828949
43,1006.073231,activated,35,1.3859586984307867e-05,7077.4,-123.26444217377241
44,1005.905373,activated,35,1.3859586984307867e-05,7078.4,-120.02968715622296
45,1006.867942,activated,35,1.3859586984307867e-05,7079.4,-120.97278196886589
