experiment_time_s,deactivation_time_s,point_idx,mean_mcherry_intensity,region,rel_point_idx
5128.4,2,28,1987.09501,activated,17
5129.4,3,28,1906.938497,activated,17
5130.4,4,28,1823.813615,activated,17
5131.4,5,28,1760.469881,activated,17
5132.4,6,28,1690.423096,activated,17
5133.4,7,28,1612.809034,activated,17
5134.4,8,28,1567.945365,activated,17
5135.4,9,28,1520.461039,activated,17
5136.4,10,28,1479.718774,activated,17
5137.4,11,28,1428.439986,activated,17
5138.4,12,28,1413.60533,activated,17
5139.4,13,28,1390.571992,activated,17
5140.4,14,28,1361.246245,activated,17
5141.4,15,28,1343.536952,activated,17
5142.4,16,28,1321.539832,activated,17
5143.4,17,28,1307.353987,activated,17
5144.4,18,28,1293.186269,activated,17
5145.4,19,28,1284.660476,activated,17
5146.4,20,28,1268.631579,activated,17
5147.4,21,28,1256.254739,activated,17
5148.4,22,28,1244.030842,activated,17
5149.4,23,28,1251.617,activated,17
5150.4,24,28,1237.69663,activated,17
5151.4,25,28,1228.84394,activated,17
5152.4,26,28,1223.047023,activated,17
5153.4,27,28,1214.658548,activated,17
5154.4,28,28,1212.285906,activated,17
5155.4,29,28,1198.58599,activated,17
5156.4,30,28,1203.161146,activated,17
5157.4,31,28,1193.935617,activated,17
5158.4,32,28,1180.118872,activated,17
5159.4,33,28,1183.580794,activated,17
5160.4,34,28,1187.734258,activated,17
5161.4,35,28,1181.84675,activated,17
5162.4,36,28,1174.615241,activated,17
5163.4,37,28,1171.533138,activated,17
5164.4,38,28,1168.582466,activated,17
5165.4,39,28,1162.856551,activated,17
5414.4,0,29,757.9416521,dark,18
5415.4,1,29,738.5486103,dark,18
5416.4,2,29,720.4007385,dark,18
5417.4,3,29,710.4317032,dark,18
5418.4,4,29,688.5951684,dark,18
5419.4,5,29,678.773382,dark,18
5420.4,6,29,661.2620872,dark,18
5421.4,7,29,645.38787,dark,18
5422.4,8,29,637.4977255,dark,18
5423.4,9,29,626.7041008,dark,18
5424.4,10,29,622.4024625,dark,18
5425.4,11,29,607.4032967,dark,18
5426.4,12,29,611.1924946,dark,18
5427.4,13,29,602.3051307,dark,18
5428.4,14,29,597.1076533,dark,18
5429.4,15,29,595.3198234,dark,18
5430.4,16,29,586.8574447,dark,18
5431.4,17,29,579.9266814,dark,18
5432.4,18,29,581.6640047,dark,18
5433.4,19,29,569.64612,dark,18
5434.4,20,29,550.8182941,dark,18
5435.4,21,29,540.8233325,dark,18
5436.4,22,29,521.0492164,dark,18
5437.4,23,29,509.5396568,dark,18
5438.4,24,29,533.8425742,dark,18
5439.4,25,29,525.4134847,dark,18
5440.4,26,29,525.5341067,dark,18
5441.4,27,29,511.5694313,dark,18
5442.4,28,29,512.9383933,dark,18
5443.4,29,29,511.8095296,dark,18
5444.4,30,29,504.967189,dark,18
5445.4,31,29,503.054633,dark,18
5446.4,32,29,505.152443,dark,18
5447.4,33,29,493.5628802,dark,18
5448.4,34,29,494.7389916,dark,18
5449.4,35,29,490.7177702,dark,18
5450.4,36,29,490.572401,dark,18
5451.4,37,29,498.4089691,dark,18
5452.4,38,29,487.5234515,dark,18
5453.4,39,29,488.1628758,dark,18
5454.4,40,29,489.4183007,dark,18
5455.4,41,29,489.8015549,dark,18
5456.4,42,29,483.1253935,dark,18
5457.4,43,29,486.1130254,dark,18
5458.4,44,29,483.352423,dark,18
5459.4,45,29,493.8744063,dark,18
5460.4,46,29,504.4610328,dark,18
5461.4,47,29,511.82202,dark,18
5462.4,48,29,508.8802345,dark,18
5463.4,49,29,523.2549355,dark,18
5414.4,0,29,1826.253003,activated,18
5415.4,1,29,1765.516475,activated,18
5416.4,2,29,1703.056603,activated,18
5417.4,3,29,1641.978326,activated,18
5418.4,4,29,1579.358243,activated,18
5419.4,5,29,1536.446762,activated,18
5420.4,6,29,1474.56222,activated,18
5421.4,7,29,1405.103272,activated,18
5422.4,8,29,1372.03994,activated,18
5423.4,9,29,1335.152826,activated,18
5424.4,10,29,1299.297704,activated,18
5425.4,11,29,1261.939751,activated,18
5426.4,12,29,1241.809957,activated,18
5427.4,13,29,1220.08727,activated,18
5428.4,14,29,1193.888821,activated,18
5429.4,15,29,1182.557413,activated,18
5430.4,16,29,1165.102314,activated,18
5431.4,17,29,1141.025448,activated,18
5432.4,18,29,1143.671983,activated,18
5433.4,19,29,1109.000366,activated,18
5434.4,20,29,1065.623572,activated,18
5435.4,21,29,1036.024304,activated,18
5436.4,22,29,999.5740471,activated,18
5437.4,23,29,972.4157111,activated,18
5438.4,24,29,984.4124771,activated,18
5439.4,25,29,962.552141,activated,18
5440.4,26,29,958.1152263,activated,18
5441.4,27,29,947.0274276,activated,18
5442.4,28,29,935.2151131,activated,18
5443.4,29,29,930.6293669,activated,18
5444.4,30,29,924.9990362,activated,18
5445.4,31,29,913.2309519,activated,18
5446.4,32,29,910.6389526,activated,18
5447.4,33,29,904.0417337,activated,18
5448.4,34,29,899.4087613,activated,18
5449.4,35,29,898.4912532,activated,18
5450.4,36,29,893.6814469,activated,18
5451.4,37,29,890.9161611,activated,18
5452.4,38,29,881.7110808,activated,18
5453.4,39,29,882.1630447,activated,18
5454.4,40,29,884.8082852,activated,18
5455.4,41,29,879.7472407,activated,18
5456.4,42,29,868.92134,activated,18
5457.4,43,29,874.6228525,activated,18
5458.4,44,29,871.9420153,activated,18
5459.4,45,29,883.7720208,activated,18
5460.4,46,29,898.3337417,activated,18
5461.4,47,29,919.6014051,activated,18
5462.4,48,29,932.4493918,activated,18
5463.4,49,29,947.3496154,activated,18
5623.2,0,30,617.685026,dark,19
5624.2,1,30,610.8186833,dark,19
5625.2,2,30,564.6489117,dark,19
5626.2,3,30,577.7496357,dark,19
5627.2,4,30,557.7879634,dark,19
5628.2,5,30,560.7921565,dark,19
5629.2,6,30,550.9925703,dark,19
5630.2,7,30,546.8286935,dark,19
5631.2,8,30,540.6726802,dark,19
5632.2,9,30,529.0926381,dark,19
5633.2,10,30,528.8458553,dark,19
5634.2,11,30,506.1732863,dark,19
5635.2,12,30,510.8632951,dark,19
5636.2,13,30,506.7203617,dark,19
5637.2,14,30,505.8371687,dark,19
5638.2,15,30,499.5013514,dark,19
5639.2,16,30,496.7461767,dark,19
5640.2,17,30,494.3250731,dark,19
5641.2,18,30,484.1144602,dark,19
5642.2,19,30,490.1127028,dark,19
5643.2,20,30,488.2844543,dark,19
5644.2,21,30,490.4751805,dark,19
5645.2,22,30,489.1287746,dark,19
5646.2,23,30,483.2833087,dark,19
5647.2,24,30,495.6295921,dark,19
5648.2,25,30,499.5084029,dark,19
5649.2,26,30,488.0303863,dark,19
5650.2,27,30,499.1388515,dark,19
5651.2,28,30,476.7605801,dark,19
5652.2,29,30,491.2071984,dark,19
5653.2,30,30,487.0960749,dark,19
5654.2,31,30,486.4645252,dark,19
5655.2,32,30,488.3769367,dark,19
5656.2,33,30,489.7540513,dark,19
5657.2,34,30,490.7031443,dark,19
5658.2,35,30,484.349331,dark,19
5659.2,36,30,478.161074,dark,19
5660.2,37,30,490.0592377,dark,19
5661.2,38,30,485.475959,dark,19
5662.2,39,30,485.4442158,dark,19
5663.2,40,30,477.6741817,dark,19
5664.2,41,30,474.8043577,dark,19
5665.2,42,30,485.4081683,dark,19
5666.2,43,30,481.1325229,dark,19
5667.2,44,30,482.1608849,dark,19
5668.2,45,30,486.8662092,dark,19
5669.2,46,30,485.3962451,dark,19
5670.2,47,30,478.3259407,dark,19
5671.2,48,30,472.480864,dark,19
5672.2,49,30,473.5963808,dark,19
5623.2,0,30,1434.391895,activated,19
5624.2,1,30,1386.962249,activated,19
5625.2,2,30,1288.901112,activated,19
5626.2,3,30,1270.24545,activated,19
5627.2,4,30,1227.755659,activated,19
5628.2,5,30,1163.803426,activated,19
5629.2,6,30,1171.949935,activated,19
5630.2,7,30,1141.959149,activated,19
5631.2,8,30,1104.907202,activated,19
5632.2,9,30,1067.459692,activated,19
5633.2,10,30,1054.390083,activated,19
5634.2,11,30,1024.828299,activated,19
5635.2,12,30,1011.260069,activated,19
5636.2,13,30,994.8979069,activated,19
5637.2,14,30,978.2223706,activated,19
5638.2,15,30,969.3096699,activated,19
5639.2,16,30,955.8256046,activated,19
5640.2,17,30,942.6187825,activated,19
5641.2,18,30,931.7575986,activated,19
5642.2,19,30,928.7895608,activated,19
5643.2,20,30,917.8492525,activated,19
5644.2,21,30,918.2041107,activated,19
5645.2,22,30,911.8969664,activated,19
5646.2,23,30,896.9746219,activated,19
5647.2,24,30,871.9592708,activated,19
5648.2,25,30,872.8405551,activated,19
5649.2,26,30,862.7909891,activated,19
5650.2,27,30,865.7691584,activated,19
5651.2,28,30,862.7316806,activated,19
5652.2,29,30,858.9955061,activated,19
5653.2,30,30,861.4281128,activated,19
5654.2,31,30,854.3635788,activated,19
5655.2,32,30,853.0753796,activated,19
5656.2,33,30,854.5628705,activated,19
5657.2,34,30,854.3113653,activated,19
5658.2,35,30,843.278062,activated,19
5659.2,36,30,842.2795541,activated,19
5660.2,37,30,848.2694923,activated,19
5661.2,38,30,847.7357506,activated,19
5662.2,39,30,844.3736407,activated,19
5663.2,40,30,839.6809766,activated,19
5664.2,41,30,842.5199408,activated,19
5665.2,42,30,843.9762418,activated,19
5666.2,43,30,837.3292827,activated,19
5667.2,44,30,843.5635556,activated,19
5668.2,45,30,836.815473,activated,19
5669.2,46,30,837.145853,activated,19
5670.2,47,30,834.9309722,activated,19
5671.2,48,30,830.9398903,activated,19
5672.2,49,30,832.8644352,activated,19
5785.2,0,31,732.4243624,dark,20
5786.2,1,31,708.8942598,dark,20
5787.2,2,31,697.0915148,dark,20
5788.2,3,31,682.278159,dark,20
5789.2,4,31,658.638212,dark,20
5790.2,5,31,645.9486926,dark,20
5791.2,6,31,645.6466761,dark,20
5792.2,7,31,634.4638913,dark,20
5793.2,8,31,619.5228731,dark,20
5794.2,9,31,628.0871882,dark,20
5795.2,10,31,618.9050929,dark,20
5796.2,11,31,603.2034613,dark,20
5797.2,12,31,589.3547921,dark,20
5798.2,13,31,569.7821241,dark,20
5799.2,14,31,572.6679087,dark,20
5800.2,15,31,553.8733052,dark,20
5801.2,16,31,560.7798774,dark,20
5802.2,17,31,561.1078757,dark,20
5803.2,18,31,552.8002202,dark,20
5804.2,19,31,549.3210023,dark,20
5805.2,20,31,554.1447908,dark,20
5806.2,21,31,552.2590508,dark,20
5807.2,22,31,558.8864741,dark,20
5808.2,23,31,555.3748457,dark,20
5809.2,24,31,559.6065689,dark,20
5810.2,25,31,561.0605835,dark,20
5811.2,26,31,555.035725,dark,20
5812.2,27,31,550.5908307,dark,20
5813.2,28,31,560.7050351,dark,20
5814.2,29,31,562.6093272,dark,20
5815.2,30,31,561.2864118,dark,20
5816.2,31,31,568.1286634,dark,20
5817.2,32,31,567.9133235,dark,20
5818.2,33,31,560.3674048,dark,20
5819.2,34,31,568.9927149,dark,20
5785.2,0,31,1555.048358,activated,20
5786.2,1,31,1503.734096,activated,20
5787.2,2,31,1453.207617,activated,20
5788.2,3,31,1394.075182,activated,20
5789.2,4,31,1337.224153,activated,20
5790.2,5,31,1304.942056,activated,20
5791.2,6,31,1261.76838,activated,20
5792.2,7,31,1229.008854,activated,20
5793.2,8,31,1167.651929,activated,20
5794.2,9,31,1168.799268,activated,20
5795.2,10,31,1134.354556,activated,20
5796.2,11,31,1103.733202,activated,20
5797.2,12,31,1081.171028,activated,20
5798.2,13,31,1055.724127,activated,20
5799.2,14,31,1041.529457,activated,20
5800.2,15,31,1019.801672,activated,20
5801.2,16,31,1010.575063,activated,20
5802.2,17,31,1003.950417,activated,20
5803.2,18,31,992.6778181,activated,20
5804.2,19,31,985.7761198,activated,20
5805.2,20,31,978.5968357,activated,20
5806.2,21,31,974.3711383,activated,20
5807.2,22,31,966.4834209,activated,20
5808.2,23,31,968.6073388,activated,20
5809.2,24,31,968.9765088,activated,20
5810.2,25,31,974.8197811,activated,20
5811.2,26,31,967.8149505,activated,20
5812.2,27,31,965.3053967,activated,20
5813.2,28,31,967.825802,activated,20
5814.2,29,31,967.6981043,activated,20
5815.2,30,31,966.590722,activated,20
5816.2,31,31,969.1806718,activated,20
5817.2,32,31,970.3753592,activated,20
5818.2,33,31,965.4581473,activated,20
5819.2,34,31,971.4022818,activated,20
5954.4,0,32,719.8168037,dark,21
5955.4,1,32,725.9014114,dark,21
5956.4,2,32,707.7070927,dark,21
5957.4,3,32,697.3067435,dark,21
5958.4,4,32,701.5364646,dark,21
5959.4,5,32,702.5759824,dark,21
5960.4,6,32,697.4727002,dark,21
5961.4,7,32,688.1890133,dark,21
5962.4,8,32,688.8847946,dark,21
5963.4,9,32,676.8904559,dark,21
5964.4,10,32,688.1444016,dark,21
5965.4,11,32,681.8364791,dark,21
5966.4,12,32,689.6391796,dark,21
5967.4,13,32,689.2900266,dark,21
5968.4,14,32,686.8326753,dark,21
5969.4,15,32,675.7615144,dark,21
5970.4,16,32,676.7628157,dark,21
5971.4,17,32,680.4912745,dark,21
5972.4,18,32,685.3125382,dark,21
5973.4,19,32,686.7453091,dark,21
5974.4,20,32,682.8744175,dark,21
5975.4,21,32,687.2547353,dark,21
5976.4,22,32,681.0534985,dark,21
5977.4,23,32,682.0947736,dark,21
5978.4,24,32,697.4433372,dark,21
5979.4,25,32,684.8369574,dark,21
5980.4,26,32,695.4615222,dark,21
5981.4,27,32,700.995818,dark,21
5982.4,28,32,699.9837836,dark,21
5983.4,29,32,713.6264223,dark,21
5984.4,30,32,724.1796928,dark,21
5985.4,31,32,712.0734187,dark,21
5986.4,32,32,715.2506312,dark,21
5987.4,33,32,727.2384188,dark,21
5988.4,34,32,725.2016372,dark,21
5989.4,35,32,727.0714945,dark,21
5990.4,36,32,725.0332892,dark,21
5991.4,37,32,719.8342991,dark,21
5992.4,38,32,723.6068803,dark,21
5993.4,39,32,715.0759768,dark,21
5994.4,40,32,714.5560178,dark,21
5995.4,41,32,720.986909,dark,21
5996.4,42,32,711.0568352,dark,21
5997.4,43,32,719.5548165,dark,21
5998.4,44,32,712.3347162,dark,21
5999.4,45,32,728.8601586,dark,21
6000.4,46,32,716.9241455,dark,21
6001.4,47,32,718.5176679,dark,21
6002.4,48,32,704.6841584,dark,21
6003.4,49,32,707.7866176,dark,21
6004.4,50,32,716.0472478,dark,21
6005.4,51,32,707.4777386,dark,21
6006.4,52,32,692.1249374,dark,21
6007.4,53,32,697.187712,dark,21
6008.4,54,32,692.5599662,dark,21
6009.4,55,32,688.7625154,dark,21
6010.4,56,32,679.2326797,dark,21
6011.4,57,32,674.9131233,dark,21
6012.4,58,32,674.5299136,dark,21
6013.4,59,32,675.3628002,dark,21
6014.4,60,32,668.7966277,dark,21
6015.4,61,32,667.459865,dark,21
6016.4,62,32,679.7958603,dark,21
6017.4,63,32,681.6820229,dark,21
6018.4,64,32,665.1432782,dark,21
6019.4,65,32,669.0707048,dark,21
6020.4,66,32,671.6886741,dark,21
6021.4,67,32,669.1356816,dark,21
6022.4,68,32,675.8795894,dark,21
6023.4,69,32,667.7545407,dark,21
6024.4,70,32,674.5370764,dark,21
6025.4,71,32,674.0838626,dark,21
6026.4,72,32,669.7811231,dark,21
6027.4,73,32,672.3614432,dark,21
6028.4,74,32,667.6544395,dark,21
6029.4,75,32,675.4399671,dark,21
6030.4,76,32,676.8942041,dark,21
6031.4,77,32,696.3618214,dark,21
6032.4,78,32,695.4833776,dark,21
6033.4,79,32,699.5184798,dark,21
6034.4,80,32,711.9055045,dark,21
6035.4,81,32,702.537221,dark,21
6036.4,82,32,734.2790266,dark,21
6037.4,83,32,723.5611007,dark,21
6038.4,84,32,726.4000489,dark,21
6039.4,85,32,715.6397357,dark,21
6040.4,86,32,700.830473,dark,21
6041.4,87,32,712.7692667,dark,21
6042.4,88,32,708.6951584,dark,21
6043.4,89,32,715.3314907,dark,21
6044.4,90,32,709.3244836,dark,21
6045.4,91,32,709.2695281,dark,21
6046.4,92,32,707.7792323,dark,21
6047.4,93,32,723.3203016,dark,21
6048.4,94,32,716.6103282,dark,21
6049.4,95,32,712.9341112,dark,21
6050.4,96,32,709.3377526,dark,21
6051.4,97,32,711.6480664,dark,21
6052.4,98,32,703.8863406,dark,21
6053.4,99,32,712.5913535,dark,21
5954.4,0,32,1284.457125,activated,21
5955.4,1,32,1269.461793,activated,21
5956.4,2,32,1232.633007,activated,21
5957.4,3,32,1216.989712,activated,21
5958.4,4,32,1200.804169,activated,21
5959.4,5,32,1194.660772,activated,21
5960.4,6,32,1182.255482,activated,21
5961.4,7,32,1167.649119,activated,21
5962.4,8,32,1147.058705,activated,21
5963.4,9,32,1144.705536,activated,21
5964.4,10,32,1137.27567,activated,21
5965.4,11,32,1128.090882,activated,21
5966.4,12,32,1135.050216,activated,21
5967.4,13,32,1132.13117,activated,21
5968.4,14,32,1125.262229,activated,21
5969.4,15,32,1112.728638,activated,21
5970.4,16,32,1115.406358,activated,21
5971.4,17,32,1115.647575,activated,21
5972.4,18,32,1110.982704,activated,21
5973.4,19,32,1109.912852,activated,21
5974.4,20,32,1107.035312,activated,21
5975.4,21,32,1106.863094,activated,21
5976.4,22,32,1099.378866,activated,21
5977.4,23,32,1102.758522,activated,21
5978.4,24,32,1118.349284,activated,21
5979.4,25,32,1123.291497,activated,21
5980.4,26,32,1146.334944,activated,21
5981.4,27,32,1163.661672,activated,21
5982.4,28,32,1158.902407,activated,21
5983.4,29,32,1177.560995,activated,21
5984.4,30,32,1181.801359,activated,21
5985.4,31,32,1173.098638,activated,21
5986.4,32,32,1177.098772,activated,21
5987.4,33,32,1187.708468,activated,21
5988.4,34,32,1190.622678,activated,21
5989.4,35,32,1190.519023,activated,21
5990.4,36,32,1196.196528,activated,21
5991.4,37,32,1191.8989,activated,21
5992.4,38,32,1188.646123,activated,21
5993.4,39,32,1187.102668,activated,21
5994.4,40,32,1181.826551,activated,21
5995.4,41,32,1181.857642,activated,21
5996.4,42,32,1176.897344,activated,21
5997.4,43,32,1182.983923,activated,21
5998.4,44,32,1178.491247,activated,21
5999.4,45,32,1179.536308,activated,21
6000.4,46,32,1178.28176,activated,21
6001.4,47,32,1181.019764,activated,21
6002.4,48,32,1171.099684,activated,21
6003.4,49,32,1167.256754,activated,21
6004.4,50,32,1165.590513,activated,21
6005.4,51,32,1146.889866,activated,21
6006.4,52,32,1132.408175,activated,21
6007.4,53,32,1122.555886,activated,21
6008.4,54,32,1109.914663,activated,21
6009.4,55,32,1102.30567,activated,21
6010.4,56,32,1084.518687,activated,21
6011.4,57,32,1080.200273,activated,21
6012.4,58,32,1076.812622,activated,21
6013.4,59,32,1077.003693,activated,21
6014.4,60,32,1068.314141,activated,21
6015.4,61,32,1070.498197,activated,21
6016.4,62,32,1074.196598,activated,21
6017.4,63,32,1071.40418,activated,21
6018.4,64,32,1060.547136,activated,21
6019.4,65,32,1062.722437,activated,21
6020.4,66,32,1057.092623,activated,21
6021.4,67,32,1060.896351,activated,21
6022.4,68,32,1057.560356,activated,21
6023.4,69,32,1056.051941,activated,21
6024.4,70,32,1061.712074,activated,21
6025.4,71,32,1060.082463,activated,21
6026.4,72,32,1058.477336,activated,21
6027.4,73,32,1057.14511,activated,21
6028.4,74,32,1054.236433,activated,21
6029.4,75,32,1059.628246,activated,21
6030.4,76,32,1071.32757,activated,21
6031.4,77,32,1094.799837,activated,21
6032.4,78,32,1109.705449,activated,21
6033.4,79,32,1125.06746,activated,21
6034.4,80,32,1132.852515,activated,21
6035.4,81,32,1136.168578,activated,21
6036.4,82,32,1148.345598,activated,21
6037.4,83,32,1148.801806,activated,21
6038.4,84,32,1153.36395,activated,21
6039.4,85,32,1153.663901,activated,21
6040.4,86,32,1139.963335,activated,21
6041.4,87,32,1151.60162,activated,21
6042.4,88,32,1149.847749,activated,21
6043.4,89,32,1148.612994,activated,21
6044.4,90,32,1148.014643,activated,21
6045.4,91,32,1151.443859,activated,21
6046.4,92,32,1145.331924,activated,21
6047.4,93,32,1156.587488,activated,21
6048.4,94,32,1155.562412,activated,21
6049.4,95,32,1150.998601,activated,21
6050.4,96,32,1148.15451,activated,21
6051.4,97,32,1148.413116,activated,21
6052.4,98,32,1139.803774,activated,21
6053.4,99,32,1142.670346,activated,21
6426,0,33,681.042087,dark,22
6427,1,33,679.2771358,dark,22
6428,2,33,699.4992381,dark,22
6429,3,33,685.7887976,dark,22
6430,4,33,672.0733297,dark,22
6431,5,33,675.0443115,dark,22
6432,6,33,681.0137472,dark,22
6433,7,33,673.5608115,dark,22
6434,8,33,676.2375513,dark,22
6435,9,33,666.2372176,dark,22
6436,10,33,679.8894104,dark,22
6437,11,33,690.0719505,dark,22
6438,12,33,684.3537354,dark,22
6439,13,33,674.9334438,dark,22
6440,14,33,671.6476215,dark,22
6441,15,33,669.6997186,dark,22
6442,16,33,673.6739703,dark,22
6443,17,33,676.2053632,dark,22
6444,18,33,669.7508592,dark,22
6445,19,33,672.6330401,dark,22
6446,20,33,665.377059,dark,22
6447,21,33,665.4425697,dark,22
6448,22,33,669.5813211,dark,22
6449,23,33,663.177257,dark,22
6450,24,33,669.4257527,dark,22
6451,25,33,664.5802867,dark,22
6452,26,33,667.6622808,dark,22
6453,27,33,667.7665084,dark,22
6454,28,33,662.7851383,dark,22
6455,29,33,669.8266358,dark,22
6456,30,33,649.3148628,dark,22
6457,31,33,665.795927,dark,22
6458,32,33,665.1479273,dark,22
6459,33,33,660.6501907,dark,22
6460,34,33,667.8653194,dark,22
6461,35,33,673.7283031,dark,22
6462,36,33,649.3686283,dark,22
6463,37,33,653.650035,dark,22
6464,38,33,630.5781401,dark,22
6465,39,33,649.2823077,dark,22
6466,40,33,657.1264167,dark,22
6467,41,33,652.3409002,dark,22
6468,42,33,643.8955388,dark,22
6469,43,33,645.6146215,dark,22
6470,44,33,657.414964,dark,22
6471,45,33,640.2611418,dark,22
6472,46,33,647.6202605,dark,22
6473,47,33,649.3198679,dark,22
6474,48,33,634.7053354,dark,22
6475,49,33,638.2936525,dark,22
6476,50,33,644.1057514,dark,22
6477,51,33,629.2077545,dark,22
6478,52,33,646.7875741,dark,22
6479,53,33,637.5770056,dark,22
6480,54,33,632.3351945,dark,22
6481,55,33,646.9095196,dark,22
6482,56,33,635.8285711,dark,22
6483,57,33,648.9041698,dark,22
6484,58,33,635.8173598,dark,22
6485,59,33,645.6161786,dark,22
6486,60,33,651.0542771,dark,22
6487,61,33,642.2127596,dark,22
6488,62,33,637.1514754,dark,22
6489,63,33,632.6342524,dark,22
6490,64,33,652.4571289,dark,22
6491,65,33,645.0647321,dark,22
6492,66,33,656.5846245,dark,22
6493,67,33,640.7252555,dark,22
6494,68,33,636.1918273,dark,22
6495,69,33,642.2221357,dark,22
6496,70,33,646.5538155,dark,22
6497,71,33,634.9729727,dark,22
6498,72,33,651.2510538,dark,22
6499,73,33,649.7425174,dark,22
6500,74,33,638.551858,dark,22
6501,75,33,647.9863974,dark,22
6502,76,33,647.1166402,dark,22
6503,77,33,640.6789643,dark,22
6504,78,33,637.5632139,dark,22
6505,79,33,635.4523463,dark,22
6506,80,33,644.1751994,dark,22
6507,81,33,639.6878066,dark,22
6508,82,33,641.4278326,dark,22
6509,83,33,631.4283108,dark,22
6510,84,33,638.2978901,dark,22
6511,85,33,635.8561657,dark,22
6512,86,33,624.3279983,dark,22
6513,87,33,630.6668632,dark,22
6514,88,33,630.5742807,dark,22
6515,89,33,626.4087466,dark,22
6516,90,33,626.2752783,dark,22
6517,91,33,628.2235038,dark,22
6518,92,33,630.8183608,dark,22
6519,93,33,627.3757243,dark,22
6520,94,33,627.2745665,dark,22
6521,95,33,615.2544462,dark,22
6522,96,33,620.1516533,dark,22
6523,97,33,616.6810442,dark,22
6524,98,33,607.0101325,dark,22
6525,99,33,615.7288703,dark,22
6426,0,33,1175.736203,activated,22
6427,1,33,1174.31752,activated,22
6428,2,33,1185.272767,activated,22
6429,3,33,1175.952698,activated,22
6430,4,33,1157.609655,activated,22
6431,5,33,1162.716097,activated,22
6432,6,33,1169.791082,activated,22
6433,7,33,1163.951142,activated,22
6434,8,33,1153.866758,activated,22
6435,9,33,1145.614202,activated,22
6436,10,33,1166.290882,activated,22
6437,11,33,1169.108149,activated,22
6438,12,33,1165.313694,activated,22
6439,13,33,1155.444927,activated,22
6440,14,33,1150.871089,activated,22
6441,15,33,1151.932099,activated,22
6442,16,33,1147.58336,activated,22
6443,17,33,1154.52123,activated,22
6444,18,33,1151.416268,activated,22
6445,19,33,1147.541411,activated,22
6446,20,33,1141.080187,activated,22
6447,21,33,1142.2452,activated,22
6448,22,33,1143.659877,activated,22
6449,23,33,1135.762348,activated,22
6450,24,33,1144.31439,activated,22
6451,25,33,1137.641449,activated,22
6452,26,33,1138.330241,activated,22
6453,27,33,1137.446721,activated,22
6454,28,33,1136.38581,activated,22
6455,29,33,1136.144477,activated,22
6456,30,33,1119.558754,activated,22
6457,31,33,1129.291207,activated,22
6458,32,33,1134.973292,activated,22
6459,33,33,1127.46501,activated,22
6460,34,33,1134.276518,activated,22
6461,35,33,1130.700322,activated,22
6462,36,33,1118.396592,activated,22
6463,37,33,1119.07452,activated,22
6464,38,33,1100.236328,activated,22
6465,39,33,1110.364421,activated,22
6466,40,33,1115.958847,activated,22
6467,41,33,1112.818893,activated,22
6468,42,33,1107.037153,activated,22
6469,43,33,1104.768578,activated,22
6470,44,33,1113.887055,activated,22
6471,45,33,1097.585688,activated,22
6472,46,33,1107.319012,activated,22
6473,47,33,1102.845728,activated,22
6474,48,33,1094.7629,activated,22
6475,49,33,1095.935112,activated,22
6476,50,33,1099.534647,activated,22
6477,51,33,1089.084948,activated,22
6478,52,33,1103.990298,activated,22
6479,53,33,1094.432792,activated,22
6480,54,33,1089.936227,activated,22
6481,55,33,1100.61232,activated,22
6482,56,33,1091.260772,activated,22
6483,57,33,1098.556374,activated,22
6484,58,33,1090.778553,activated,22
6485,59,33,1096.233687,activated,22
6486,60,33,1101.432914,activated,22
6487,61,33,1095.907115,activated,22
6488,62,33,1090.082498,activated,22
6489,63,33,1082.936163,activated,22
6490,64,33,1100.561965,activated,22
6491,65,33,1093.617871,activated,22
6492,66,33,1100.263588,activated,22
6493,67,33,1089.169547,activated,22
6494,68,33,1086.306001,activated,22
6495,69,33,1090.879415,activated,22
6496,70,33,1091.830516,activated,22
6497,71,33,1082.858182,activated,22
6498,72,33,1091.158377,activated,22
6499,73,33,1091.970221,activated,22
6500,74,33,1083.863959,activated,22
6501,75,33,1088.116864,activated,22
6502,76,33,1088.102807,activated,22
6503,77,33,1082.264139,activated,22
6504,78,33,1077.226313,activated,22
6505,79,33,1077.427979,activated,22
6506,80,33,1082.260354,activated,22
6507,81,33,1079.093988,activated,22
6508,82,33,1079.406009,activated,22
6509,83,33,1071.129306,activated,22
6510,84,33,1072.980979,activated,22
6511,85,33,1069.57173,activated,22
6512,86,33,1061.628333,activated,22
6513,87,33,1064.667135,activated,22
6514,88,33,1064.088652,activated,22
6515,89,33,1059.804442,activated,22
6516,90,33,1059.515064,activated,22
6517,91,33,1059.102592,activated,22
6518,92,33,1061.907574,activated,22
6519,93,33,1057.981316,activated,22
6520,94,33,1054.344732,activated,22
6521,95,33,1046.434581,activated,22
6522,96,33,1048.340517,activated,22
6523,97,33,1045.360055,activated,22
6524,98,33,1036.750689,activated,22
6525,99,33,1045.91021,activated,22
6645.6,0,34,671.1089101,dark,23
6646.6,1,34,660.8622496,dark,23
6647.6,2,34,675.153533,dark,23
6648.6,3,34,667.9524964,dark,23
6649.6,4,34,659.724933,dark,23
6650.6,5,34,669.3681945,dark,23
6651.6,6,34,641.761114,dark,23
6652.6,7,34,638.6878399,dark,23
6653.6,8,34,659.5286679,dark,23
6654.6,9,34,663.2050629,dark,23
6655.6,10,34,639.4483978,dark,23
